,title,review_name,review_date,review_score,review_text
5461,Zeezout,CapeTownChris,"January 8, 2017",5,"We visited Zeezout for lunch and were treated to an amazing meal. The lunch menu was the set lunch, a surprise menu of 4 or 5 courses or an a la carte menu. E We chose the set lunch and after an appetizer of herring...More"
5462,Zeezout,GilsBerlaar,"January 1, 2017",5,The restaurant offers great value for money. I must admit that it is even worth the 90 min. drive from Belgium. We have loved everything of the 'surprise menu'. The restaurant was fully booked on sunday evening.
5463,Zeezout,69ave,"December 19, 2016",4,"We had a very nice dinner at Zeezout, the staff was friendly with good suggestions about the wine and menu."
5464,Zeezout,david B,"November 24, 2016",5,Just to confirm so many good reviews. The service was good - personal and individual; not mechanical and contrived. The surprise menu was just wonderful and the wine arrangement well matched. It was frankly as near perfect as you could hope for. The table layout...More
5465,Zeezout,970polb,"November 15, 2016",5,Zeezout is a high quality restaurant for an acceptable budget. Creative menu with reasonable quantities. Well done guidance with the menu and wine pairing. Very reasonable choice in wines which can be ordered by glass. Very attentive service
5466,Zeezout,AvdPost,"November 3, 2016",5,"It's always a question when you come back to a restaurant whether you're equally satisfied. But Zeezout doesn't disappoint, in fact they're continuously improving. And just now they're rated Best Restaurant 2016 in Rotterdam. About a week ago we returned, party of three. Food was...More"
5467,Zeezout,daniloa945,"October 9, 2016",5,"Went in for lunch as a treat by a friend. I t was a three-course meal starting with a prawn + watermelon appetizer, fish + green rissoto main course, chocolate + yoghurt dessert. Wine served was also great. The restaurant hostess would excuse herself everytime...More"
5468,Zeezout,theman69,"September 29, 2016",5,"Very stylish, confort and outstanding service with a Michelin star chef that drive you in a paradise of sense and taste mixing different style to give you the excellence. The special ""Surprise Menu"" is the last step to touch the soul of god and find...More"
5469,Zeezout,Graham P,"September 17, 2016",4,"Business dinner with 12, outside as it was a lovely evening. We all had a set meal, but 3 vegetarians were catered for. Service was efficient...only glitch being that they miscounted the desserts and only 11 came out first time round. I felt that the...More"
5470,Zeezout,Irinaaaaaaaaaa,"September 15, 2016",4,With my husband we found this place by coincides. The food was really great and creative. The staff was kind and helpful.
5471,Zeezout,mlijn,"September 13, 2016",5,Love this place! The place is tiny but their seafood is to die for. It's usually full so book a table in advance. Definitely recommend.
5472,Zeezout,KoenBerden,"August 23, 2016",5,"This is a truly amazing restaurant. The service is professional and good - but it is the food that really stands out. We came with the family to celebrate a wedding anniversary - and what a good choice it was. The fresh fish, amazing tastes,...More"
5473,Zeezout,Nick G,"August 17, 2016",5,"I do not like giving top marks. It doesn't leave much room for improvement. The thing is: I don't know what could have been improved during our visit. Everything just worked: Wonderful food, beautifully presented, attentive staff, nice surroundings. I would definitely recommend this restaurant...More"
5474,Zeezout,whasis,"August 15, 2016",4,"What makes a restaurant ""excellent"" rather than ""good""? What moves a dining establishment from one that offers a satisfying meal to one which provides a memorable experience you would love to repeat again and again? For us, the difference lies in the boldness of flavors,...More"
5475,Zeezout,MrDanielT,"August 7, 2016",5,"Really can't praise this place highly enough... We had the 5 course menu, at the beginning we were asked if we was ok to let he chef decide on what we were having and we agreed, it was a 5 course delight of wonders of...More"
5476,Zeezout,NorthStar639143,"July 25, 2016",5,"Very pleasant dining experience. Place was relatively easy to find. Good service, excellent food. Will definitely go back!"
5477,Zeezout,noramisk,"July 25, 2016",5,"Nice staff, nice food, beautiful restaurant. Each plate we tried it was delicious, I recommend it to anyone who wants to taste specials plates in a beutiful restaurant with good and friendy staff"
5478,Zeezout,sitzi,"July 10, 2016",5,"My wife and I have been here for lunch following the recommendation of our hotel. We were impressed and surprised! What a great kitchen, we choose the surprise-menu which we can only recommend - 3 servings of excellent fish, followed by a phantasmic dessert. We...More"
5479,Zeezout,Marinko L,"July 9, 2016",5,"Excellent food, nice wines and friendly atmosphere. We had a 5-course surprise menu, which was really excellent. Nice view across the river and the old hotel New York on the other side..."
5480,Zeezout,Pegazinsh,"June 27, 2016",5,"Was already while ago but still good memories and definitely a place to return. Good service, nice ambience and high quality and delicious food. Not to forget decent wine menu."
5481,Zeezout,suzuki1_12,"June 25, 2016",5,"Went out with a friend of mine, choose a surprise menu. Food from beginning to end was absolutely wonderful. Need to visit this place more often."
5482,Zeezout,travelwithjackie,"June 18, 2016",5,"If ""perfection"" is an abstract word, we were definitely close to achieving it today @zeezout! Exquisite food, beautiful interior design and excellent staff. I totally recommend to let yourselves surprised by the chef. Compliments!"
5483,Zeezout,nasus1201,"June 6, 2016",5,Zeezout was a very special night out for us as the culmination of our stay in Rotterdam. We chose the coursed menu and were absolutely delighted with the menu and service. Our menu was primarily fish options done in unique blends and flavors. I highly...More
5484,Zeezout,N_Faus77,"June 1, 2016",5,Food was serve in the most creative way. Love the flavour.... Great ingredient speak for its own.. Athmostphare is very lovey and service was terrific. Definitly worth visit!
5485,Zeezout,848matasv,"May 8, 2016",5,"Fantastic place, food and staff. I am starting to recognise such places from my previous trips where from the point you are getting seated you know you hit the jackpot. Highly recommended."
5486,Zeezout,gdeb88,"May 1, 2016",5,"Invited by our son, we had a great evening. We took the surprise menu with the wine pairing. Perfect quality and very nice and relaxing service too. We will come back for sure. Thank you so much Mathijs for this wonderful evening!"
5487,Zeezout,mathijsb43,"April 25, 2016",4,"We spend a wonderful evening at Zeezout with absolutely the best fish we had for many years. The staff was attentive , a little too present but over all good. The menu balanced , the wines very good but at the end the price was...More"
5488,Zeezout,Vikingbrussels,"April 25, 2016",5,Had the three course set lunch menu. Both the starter (tuna) and the main dish (cod) were very creative and colourful compositions which tasted extremely well. The oven baked cod was baked to perfections! I selected the wine accompagnement for each of the courses and...More
5489,Zeezout,MrTrovador,"April 24, 2016",4,"We greatly enjoyed our dinner at ""seasalt""; 3-course menu with wine pairings - good presentation, friendly service."
5490,Zeezout,boots c,"April 24, 2016",5,Go for the surprise menu and be sure to get the wine pairings - for sure you will not be disappointed. Not much to say that hasn't been mentioned by others. We found it excellent on every front
5491,Zeezout,L0cket,"April 20, 2016",5,We ate here on an overnight stay in Rotterdam at the NHow Hotel.The food was fantastic only spoilt by the fact that we had the tasting menu and we were not told that our food could be accompanied by a different wine with each course....More
5492,Zeezout,CSMcCr,"April 3, 2016",5,Went here for our final meal out in Rotterdam. They absolutely justified their Tripadvisor rating. We had the 4 course chef surprise menu which was very reasonably priced. Four incredibly fresh and tasty seafood dishes. With a few little extras for good measure. The onion...More
5493,Zeezout,r15xeb,"March 16, 2016",5,Wednesday night late dinner after travel and a spur of the moment booking based on nearby location & TA reviews. Friendly welcome & excellent service from the Maitre'd - we just told him our preferences and a 4 course tasting menu appeared. Fresh local produce...More
5494,Zeezout,Eikkob,"March 16, 2016",5,"People from Rotterdam know that this is the adress to get the best sea food dishes in town. Super fresh, delicious dishes, friendly staff and excellent wine pairings will have an afficionado combing back again and again."
5495,Zeezout,1311957,"March 16, 2016",4,A Beautiful Culinaire Experience One would not have expected in such a lovely location. A very gentle Head-chef and wife and also the rest of there team are an example in the hospitaly business
5496,Zeezout,Susan D,"March 15, 2016",3,"Fish, oysters, etc fresh. Bit on the expensive side. Personnel friendly and open. Only real complaint was tables way too close together: drunken male neighbors would not let us girls have our own conversation."
5497,Zeezout,chocoholic1983,"March 13, 2016",5,"This was the first time, we've been here and we really enjoyed it. We ordered the 4 course suprise menu and a pleasant surprise it was! All light fish dishes, but afterwards you were really satisfied!"
5498,Zeezout,kees s,"March 3, 2016",4,This is in Rotterdam a very special place for eating fish. The location is excellent at the old waterfront. But the food served is even better. Prices are moderate for what is offered. Worth every cent.
5499,Zeezout,Destination630598,"February 28, 2016",5,"My boyfriend and me went for dinner at the Zeezout restaurant twice during our stay in Rotterdam. We have been in a few upper-class restaurants and we consider this one to be the best. The restaurant is tiny but very pretty, you can watch the...More"
5500,Zeezout,Soraya2502,"February 19, 2016",4,"My date reserved a table for two on Friday evening. He reserved the table two days in advance - I recommend reserving a table because, when we arrived on Friday evening, the restaurant was filled to capacity. The servers were friendly. Professional too. We did...More"
5501,Zeezout,513rutgerv,"February 9, 2016",5,Very modern restaurant with view on the river Maas. We took the surprise me menu as recommended by the staff and the chef with complementing wine arrangement. Every course had its own wine with a good explanation from the staff why it came with the...More
5502,Zeezout,Jills D,"February 7, 2016",5,"I went with a business colleague. We saw the place on Google search and reserved a table from Hilton as we were staying there. From the time we arrived, we were attended to without a gap. Being Hilton guests, the Chef wanted to surprise us...More"
5503,Zeezout,JanfromAusterlitz,"January 24, 2016",5,On a thursday night the place was completely booked and my brother and me had a fantastic dinner. We took the surprise menu and were not dissappointed at all! Every dish was very well balanced with deep flavours and original combinations. Who needs meat anyway?
5504,Zeezout,marjolein J,"January 12, 2016",5,Zeezout has the best seafood in Rotterdam.The quality of food was excellent and the service was also very good.I recommend this place to sea food lovers.
5505,Zeezout,TexasTraveladdict,"January 10, 2016",5,"What a gem this restaurant is. In fact, it's so good that it warrants a trip to Rotterdam on its own. Got the chef's mystery tasting menu which was around 5 seafood filled courses for 56 EU. Everything was superb, filled with wondrous flavors and...More"
5506,Zeezout,Natalie F,"December 31, 2015",5,"From start to finish we had a blast. Date night....I didn't know where we were going, but my baby does pay attention when I say stuff cuz we ended up here and I'd mentioned that I wanted to eat here. We go out for dinner...More"
5507,Zeezout,Tong X,"December 25, 2015",5,"Great food, great environment! Perfect for business get together, I do believe it can be very romantic spot with your loved one."
5508,Zeezout,RTM1908,"December 15, 2015",4,"Ate here with a group of 15 earlier this month. We took over half the restaurant, and feeding a group of that size with a top nothing meal is no mean feat, but they pulled it off. My group consisted of 9 nationalities and everyone...More"
5509,Zeezout,tripreviewerrrr,"December 15, 2015",5,If you are in to fine dining than this restaurant is a must go. The best fish restaurant in Rotterdam!
5510,Zeezout,virginie v,"December 15, 2015",5,"We 've had like always a great experience: the food is delicious, the atmosphere good and the staff friendly. I would recommand this restaurant to everyone who loves fish. Enjoy!"
5511,Zeezout,DanieleP1975,"December 5, 2015",5,"Came here with my wife, great experience. The place is nice and cosy, modern, light and small enough for an intimate dinner. We chose for a menu, and they really surprised us with a very good selection of fish, accompanied by a good sparkling white...More"
5512,Zeezout,Chavje,"November 22, 2015",5,"Wow. What an amazing restaurant. We had the six course surprise menu. No problems at all with allergies and we were accommodated beautifully. Combined with their wine arrangement, it was an amazing night out!!"
5513,Zeezout,BlydeLass,"November 20, 2015",5,"Location, decor and open kitchen promised a great experience and we were not disappointed! Our wonderful waiter suggested a 'surprise' menu with number/type of courses of our choice (accommodating likes, dislikes & allergies). We opted for 2 starters & a main. Squid toast amuse bouche...More"
5514,Zeezout,Jerry W,"October 26, 2015",5,I love seafood. I love this restaurant. I took my love on our first official date here. It was a great success.
5515,Zeezout,danny k,"October 14, 2015",5,"The food is outstanding – they live up to the reputation and expectations, no question about that. I shall not go any further – simply stellar. However… there is a ‘however’. A dinner here is an experience and a culinary journey (do try chef’s menu...More"
5516,Zeezout,Aujana,"October 1, 2015",5,"Excellent food and service, friendly staff. I loved the whole experience. We choose the 4 course surprise menu and it was worth trying. The food was really delicious."
5517,Zeezout,Dive4fun,"September 21, 2015",5,"Ate here last Thursday. Meal was really excellent, we had some very nice Viognier to drink, Our party was about 16 people, and the delivered the food on time, and happily told us what it was in English and Dutch for each course. The atmosphere...More"
5518,Zeezout,PattyFox92,"September 6, 2015",3,"Very tasty, good quality with a variation of taste dinner. Excellent service, very nice interior. Prices reasonable comparing to quality of food and reputability of restaurant. Make sure you book in advance - they are fully booked during weekends. BUUUT... 1. Make sure you have...More"
5519,Zeezout,Lambert C,"September 3, 2015",5,"Had a business lunch. We took the chef's suggestion and it was a good choice! Nice amuse, starter and main course (cod). The surprise that came with the coffe was unique! I'm not going to give the secret away, just be surprised :-)"
5520,Zeezout,DarylDek,"September 2, 2015",5,Definitely the best restaurant for seafood in Rotterdam maybe even in Holland. Personnel are friendly and have a good knowledge of the dishes presented and the food is fantastic. A wonderful dining experience.
5521,Zeezout,francien2015,"September 2, 2015",5,Zeezout has excellent quality food in a relaxed atmosphere. Though the prices are in the higher range it is absolutely worthwhile. Not sure about the meat they serve because I only had fish. The latter however is served very fresh and accompanied by the right...More
5522,Zeezout,jessicarE2453KI,"August 12, 2015",5,"This is the absolute best dining experience I have had if not ever... in a very long time! The food, the presentation, the setting, the service... It was all 5 stars all the way! We went on a saturday night to celebrate our 3rd year...More"
5523,Zeezout,MiBP2014,"August 11, 2015",4,"We had been to Zeezout before and had good memories of the experience. This time we decided to go with very demanding friends visiting from Argentina. The food was excellent. The waiters were friendly and did a good job. Still, a few things bothered me:...More"
5524,Zeezout,Ingrid B,"July 29, 2015",5,"Stunning seafood, good service, we had an excellent diner. We let ourselves surprise and everything was delicious."
5525,Zeezout,Herman24,"July 28, 2015",5,"Great restaurant! pricy, but very nice. Best fish restaurant I've ever been to. The asmosphere was also great."
5526,Zeezout,FlyingDutchman70,"July 26, 2015",5,"Great chef, super service, fine wine and dine with excellent Ruinart champagnes. Try the surprize menu with many courses and excllent culinair journey. Super bread rolls with sea salt and butter. Cozy atmosphere. Kitchen staff free to speak to."
5527,Zeezout,TheSajt,"July 9, 2015",5,"We had our anniversary dinner here, and opted for a 5 course menu which I think, ultimately, ended up being 10 courses! The service was fantastic, with our server modifying the coursing based on my food allergies and even my food dislikes. We asked if...More"
5528,Zeezout,Mrsvanm,"July 8, 2015",5,"Delicious food, artfully prepared in a cool, contemporary-but-comfortable atmosphere. Wonderful friendly service. My husband and I dine out a great deal; this meal was one of our favorites. I cannot recommend highly enough. We chose the ""Menu van de chef"" and were surprised and delighted...More"
5529,Zeezout,Kristeen G,"July 5, 2015",5,"First class food with first class staff... This was one of the best seafood resturants I have ever eaten in... Coming from Scotland and already knowing how amazing scottish fish can taste I can highly recommend this place, every dish served in our surprise menu...More"
5530,Zeezout,Frank B,"July 5, 2015",5,"We had been here before, yesterday was as good as ever. The food is an excellent combination of tastes and textures, the service is friendly and personal. Tables are arranged a bit close to each other which sometimes leads to interesting conversations with your neighbours...More"
5531,Zeezout,AvdPost,"June 30, 2015",5,"Zeezout is our most favourite seafood restaurant. We took our Californian friends there, total party of six. As always the ""surprise menu"" was excellent : good variation, perfect combination of taste with fantastic wine. And at an affordable price. Service is very friendly !"
5532,Zeezout,travelmeetsfood,"June 26, 2015",5,"Well, all I can say is Wow!! If you like excellent fish then this is a restaurant you should try. The unique recipes for fresh fish are simply fantastic. Who would ever think that mustard ice cream and fish could taste so good. Don't steer...More"
5533,Zeezout,PaulusintheBurg,"June 16, 2015",5,"Ask for a table by the window, and ask for the chef's recommendations. The sampler menu (we ended up having nine courses) was awesome. Can't wait to return!"
5534,Zeezout,LauraDaveJames,"June 14, 2015",4,"This is a specialised fish restaurant and is very popular and well known in Rotterdam, therefore booking essential. The interior is not that spacious but there is also some outside seating which faces towards the river. We opted for the à la cart menu. The...More"
5535,Zeezout,travellerG9361XT,"June 13, 2015",5,Nice casual settings near the canal. We had a good and relaxing time. Can surely recommend. Creative presentations and best for seafood.
5536,Zeezout,evangelos4515,"April 1, 2015",5,we decided to have the chef menu and were pleasantly surprised! All dishes were delicious and we really enjoyed the night. I would recommend it to anyone who visits Rotterdam.
5537,Zeezout,Sonja V,"March 17, 2015",4,"I've eaten a couple of times at Zeezout, sometimes as part of a group and others solo. I have never been disappointed by the quality or flavour of the food. It is good, wholesome, and certainly worth coming back to visit. Zeezout is situated near...More"
5538,Zeezout,Nicola L,"February 28, 2015",4,"The restaurant is in a very charming position, yet difficult to reach without a GPS. You can order the surprise menu of the chef or à la carte. All the dishes are attractive but if you are undecide just choose the surprise menu. You will...More"
5539,Zeezout,TheHappyCamper2013,"February 20, 2015",4,Zeezout always offers very well prepared and creatively designed dishes in a nice setting. Ris de veau and cod do get along indeed. Pleasant service and good open wines to accompany a business lunch. Do not forego the high end oysters.
5540,Zeezout,423PeterR,"January 29, 2015",5,The dishes here are fabulous...beautifully staged with great presentations and a tasty and creative juxtapositions of perfect ingredients. And maybe what was the most memorable aspect of a superb evening was the surprise of a creme brulee on the underside of your plate. What an...More
5541,Zeezout,RoberttenVeen,"December 14, 2014",4,Easy-going restaurant with great and original dishes and great wines. You shouldn't expect any meat.
5542,Zeezout,Gerd K,"December 3, 2014",5,Amazing surprise for us to have such a great meal. All the dishes were excellent and very satisfying to deserve full star.
5543,Zeezout,wisdomlovelife,"November 6, 2014",5,"We had a business meeting next door to Zeezout so we just stepped in the 1st restaurant we found... What an amazing surprise that was to have such a great meal out of luck! All the dishes were excellent and very satisfying to the senses,...More"
5544,Zeezout,Venneper,"October 14, 2014",5,"This surprisingly small restaurant with unusually high noise levels (all tables occupied on a Saturday evening), led by patron cuisinier Patrick ‘t Hart, is a well-kept secret address of Rotterdam’s cognoscenti of fine cuisine. Although the à la carte dishes seemed tempting, we took the...More"
5545,Zeezout,AnaConesa,"September 28, 2014",5,"I was on Sep 17th on this restaurant. We went for the surprise menu with pairing wines. All outstanding. They surprised me with a ""dutch"" red wine. First, they served it too cold, so i kind of complain to customer.... then he came with a...More"
5546,Zeezout,KrisCobain,"September 3, 2014",4,This is one of the best restaurants of the area and definitively a must try for all fish and seafood lovers. I went here the last three years occasionally and I must say I never got disappointed. Usually my party and me opt for the...More
5547,Zeezout,donalds728,"June 23, 2014",3,I read the TA reviews and was excited to get a reservation. There are few tables and the place is very noisy but bright and has a good vibe. I had the chef's recommended 4 course meal. After one hour we got bread and wine....More
5548,Zeezout,BS19722013,"June 21, 2014",5,Great deco and friendly staff. Got the surprise menu (4 course) and it was awesome esp the dessert surprise at the end.
5549,Zeezout,cuBarney,"June 13, 2014",4,Zeezout is for years a constant good choice for fish in Rotterdam. The sun is shining and the tables were put on the pavement. Unfortunately for Zeezout the Dutch are playing against Spain in Brazil for the World championships football; only three tables were occupied....More
5550,Zeezout,896marisab,"June 8, 2014",5,"I was really looking forward to have dinner at Zeezout, as was on my list of places not to miss in Rotterdam.the result was really good! Food was tasty and well presented, staff nice and caring! Will go back!!"
5551,Zeezout,DiscyDick,"June 8, 2014",4,"Excellent food; efficient service. Of course the fish (as the name Sea Salt pretends) is perfect. Compact seating, sometimes noisy."
5552,Zeezout,lteast,"May 27, 2014",5,"I have been here several times, and each time had a really good meal. This time we had a surprise 3 course meal, at lunch, which was both interesting and good. Cannot now remember the details, other than excellent contrasting flavours, all beautifully presented. Service...More"
5553,Zeezout,Alisa_Kokorina,"May 15, 2014",5,"My boyfriend took me for a dinner date knowing my love for fine dining. We arrived at 8 pm, the atmosphere was classy but rather formal (men in business suits, bright lights, later they were dimmed). Just before entering saw a couple arriving with a...More"
5554,Zeezout,victoria c,"May 4, 2014",3,"good food, bad head waiter,rude head waiter…kept sticking his big butt in my food….tight tables, food ok but not this bozo…full of himself..."
5555,Zeezout,hungrybubblyberries,"April 24, 2014",5,Amazing seafood restaurant with very fresh fish. The food was exquisite. Check out my full review and pictures here: http://hungrybubblyberries.wordpress.com/2014/04/23/zeezout-rotterdam/
5556,Zeezout,LOLANetherlands,"April 6, 2014",5,Went last week end with my parents after reading so many good reviews on tripadvisor. I have to say I was not disappointed. The service is professional and friendly. I had the lobster tempura and the chef wasn't happy with the result so he re...More
5557,Zeezout,Geert76,"March 23, 2014",5,"I enjoyed a surprise fish menu together with my wife. It was 100% excellent : very good service, very good wine, very good fine, good decoration and location. An absolute must for fish and seafoodlovers in Rotterdam. The restaurant is not cheap, but certainly a...More"
5558,Zeezout,56texag,"March 11, 2014",5,"A Mecca for seafood enthousiasts. Wonderfully prepared, large choice and it's all delicious. If you're not into seafood - don't come here. Service very good, ambiance very nice. We enjoyed it to the fullest."
5559,Zeezout,Norway_in_Stamford,"January 5, 2014",5,This is one of the best seafood restaurants anywhere - you can't go wrong. Small tip; let the waiter suggest the wine and you won't be disappointed!
5560,Zeezout,cannytraveler,"November 11, 2013",5,"Immaculate interior in an attractive part of the City. Relaxed but highly professional team both in front of house and in the open kitchen. Very interesting ultra fresh fish dishes, showing real skill and imagination. Well heeled local clientele. Wine list offers good value for...More"
5561,Zeezout,FellowTraveller44,"October 16, 2013",5,We made a reservation based on Trip Advisor reviews and were glad we had done so because the small restaurant was full on a Thursday evening. The seafood is fresh and the menu is full of interesting choices as is the wine list. Both of...More
5562,Zeezout,PatMilan,"September 7, 2013",3,"It is a nice place. The food is the best I have eaten in Rotterdam to date - but nothing great. The service is a little too fast and rough, could be a little more attentive. I had seafood - it was fresh and nicely...More"
5563,Zeezout,luisjavierhd,"September 1, 2013",5,"Great fish, great presentation in dishes, great location, great service...you name it this restaurant has it all."
5564,Zeezout,LoveLouisV,"August 18, 2013",5,"We walked into Zeezout in the evening. We did not have a reservation, but the waiter was very accommodating. Our server was very knowledgeable and answered all of our questions. Prior to ordering, we were given fresh bread with various sauces and vegetables for dipping....More"
5565,Zeezout,elevation,"June 12, 2013",5,"As a local,I come here on a regular basis with friends and business relations. Service is always extremely friendly and helpful, going the extra mile if something is not on the menu. Great variety on the menu, and great skills from chef Patrick and his...More"
5566,Zeezout,Walpy,"May 2, 2013",5,"We've eaten here several times in the last five years and most recently this week - this is consistently one of the best upmarket fish restaurants in the Netherlands, itself the place to eat fish anywhere in the world if you exclude countries where they...More"
5567,Zeezout,MarinaBahrain,"March 13, 2013",4,Zeezout is an upmarket restaurant that specializes in beautifully presented fresh fish & sea food. Located on the Maaskade in the heart of Rotterdam with plenty of easy parking around. The white wines we had with our meal were excellent. Scallop and some salad with...More
5568,Zeezout,GroteAppel,"January 6, 2013",4,"The service at Zeezout could not be beat. The staff is very accommodating and professional. That is a major plus of this restaurant. That said, the food is only average. It feels like they are trying to get a Michelin Star - and trying too...More"
5569,Zeezout,733Paul_T,"December 11, 2012",5,This is the best sea food I have ever had. The resteraunt is spotlessly clean the staff are attentive the ambience is excellent. Would definitely go back
5570,Zeezout,WilcovanB,"August 1, 2012",5,"Wonderfully located at the river side, this place serves top notch food in a kind of formal athmosphere. The waiters are really relaxed and quite informal which creates a pleasant not-too-chique experience."
5571,Zeezout,JWG_080353,"July 31, 2012",5,"This was the title of a newspaper review some 14 years ago, when Zeezout had just started under the supervision of it's talented chief Ingrid Buikema. Ever since, Zeezout stayed with this principle, but under the current supervision of Ingrid's former student Danny Prins it's...More"
5572,Zeezout,janhofland,"July 13, 2012",5,Friendly service and excellent food. Lots of surprising extra's. Chef's menu highly recommended.
5573,Zeezout,MonicaM18,"April 5, 2012",4,"It's a really nice restaurant. Very elegant and tasteful. the service is impeccable. However, as fara s food is concerned it is a alittle too elaborate for me. It's a fish restaurant and I believe that the simpler the better. Instead too many sauces (even...More"
5574,Zeezout,chrissassen,"April 2, 2012",4,"For me one of the best places in Rotterdam, not cheap but good price/quality ratio. Nice atmosphere too. Close to the river and the old city center."
5575,Zeezout,JimWils,"September 20, 2011",5,Small space with an open kitchen decorated in a spare contemporary style with a casula feel. We let the chef choose and had a wonderfull tuna tartar followed by a perfectly cooked halibut with parsnips. Good wine selection. I was surprised that this was not...More
5576,Umami by Han Rotterdam,AJutd,"August 26, 2021",4,The resturant’s method is to select various dishes from wide selection so be prepared to taste alot of yummy food. The 6 dishes plan is pretty good for 2 people with good price
5577,Umami by Han Rotterdam,sander1900,"July 27, 2021",5,"Great restaurant! Delicious dishes, staff is excellent and very customer friendly. Quality of the food is perfect, nice wines, affordable prices! We were celebrating our wedding anniversary, thanks for the postcard, Polaroid and cava ;) Look forward to come back in a few weeks."
5578,Umami by Han Rotterdam,sophier493,"July 10, 2021",5,"On a trip with my love :) we discovered this restaurant on internet based on the good comments ! When you arrive at the place it doesn’t look like a classy restaurant BUT And DAMN it was goooood !!! A lots of flavours (like the name ;) very tasty very elaborated and not too expensive for the quality of the food! Pure ingredients and service is perfect (really kind, fast, attentions) 

We recommend it by far!"
5579,Umami by Han Rotterdam,Wander25536240467,"July 7, 2021",3,Very good service. But the food was overestimated. Chances are that as a Chinese a lot of the flavors feel too ordinary to me. Besides many of the dishes had a French (what they said) or a Dutch (what I felt) twist. So locals might find it much more appealing.
5580,Umami by Han Rotterdam,riannevalerie,"August 15, 2020",5,This is a truly delicious and luxury restaurant. It is quite pricey but the food is worth it. We tried the 3 course set menu and it didn’t disappoint. Each dish was prepared fresh and tasted gorgeous. Great dining experience!
5581,Umami by Han Rotterdam,Honky_Richard,"August 12, 2020",5,"Umami is a happening place in a happening part of the city. People are hip, food is hip (but more importantly: excellent). You choose two dishes per person per course and then share. Everything has a different taste, texture and color. Feast your eyes and taste buds on this."
5582,Umami by Han Rotterdam,945aleksandrah,"June 1, 2020",5,"Excellent experience!!! We have tried several dishes from the menu and all of them were amazing. The dishes are served in a way that allows to share them, what we found as a big plus. The dessert with popping sugar was fantastic, at the moment I tried it I remembered my childhood :) The service in the restaurant was excellent. The waiters were just great, helpful and set a great mood. Thank you!!"
5583,Umami by Han Rotterdam,MysoreBound,"March 10, 2020",5,"Perfect night out. We chose the option to “build your own menu”, choosing two plates each per course, which meant three of us got to try 18 different things. Everything was delicious and service was fantastic."
5584,Umami by Han Rotterdam,lucasjnl,"February 20, 2020",3,Fresh and bright interior. Superfriendly staff. A lot of choices to be had. Not our cup of tea really. Not very cheap. Rather tasty food. Perfect for youngsters.More
5585,Umami by Han Rotterdam,715xanderg,"February 15, 2020",5,The food was amazing. The waiter was very kind and the atmosphere was good as well. We took the shared dining menu which was great.More
5586,Umami by Han Rotterdam,travelbag3011,"February 14, 2020",4,"Umami is in the Market Hall above a chinese supermarket. The supermarket is on the ground floor and the restaurant is half of the first floor. Once you've meandered though the crockery, books, woks and other accoutrements you'll find an informal street food restaurant with...More"
5587,Umami by Han Rotterdam,Ahmi010,"January 7, 2020",3,"High rating on tripadvisor, so we decided to go there. Eventhough it was not crowded, we had long waiting times and several dishes were served cold. Flavors were allright."
5588,Umami by Han Rotterdam,stephanverdoold,"January 7, 2020",5,"To be sure, make a reservation in advance. The restaurant has quite some place but is very popular. They are popular for a good reason. Service is great, food is great, atmosphere is great. At first I was a bit scared as I am not...More"
5589,Umami by Han Rotterdam,Charlotte D,"December 29, 2019",5,Amazing experience! Loved every dish we were served. Very friendly staff and good atmosphere. In short: died and went to heaven.More
5590,Umami by Han Rotterdam,Seaside44082854188,"December 28, 2019",5,We had a surprise menu for two persons. 3 courses with 2 dishes per course + 1 dessert makes 7 dishes in total. The dishes were very exquisite and delicious. Also the staff provided good service and were happy to help us at any time....More
5591,Umami by Han Rotterdam,WilHOegstgeest,"December 23, 2019",5,"We went here after having visited Museum Boymans-Van Beuningen and had a very good time. We had visited Umami in The Hague a few times and found that this restaurant was equally good We chose for the social dining option and had pomegranate squid, crayfish...More"
5592,Umami by Han Rotterdam,octimuskevin,"December 14, 2019",5,"The restaurant offers 2 small dishes for each course. I went for a 3 course menu, so in total I can have 6 dishes. For each course there are plenty of dishes to choose from and there is plenty of variety. The food was amazing,...More"
5593,Umami by Han Rotterdam,Nicole_711,"November 11, 2019",3,"Has a complex menu choices. May get dazzled by the choices. Loved the fried duck, chicken curry and banana ice-cream. However, same ingredients same plating up in several dishes. So it gives the impression that chef is not being innovative enough.More"
5594,Umami by Han Rotterdam,travelmyh0bby,"November 6, 2019",5,"Very interesting combination, Asian cuisine with a French touch. I chose 3 course menu and each course was made of 2 small dishes, so after all you end up with 6 (small) plates 😀 There’s a big choice to select from and every of my...More"
5595,Umami by Han Rotterdam,yk1526,"October 31, 2019",3,"tasty zucchini green curry, however the portion was just too small. I would prefer a larger dish that I pay a little more for than what I got.More"
5596,Umami by Han Rotterdam,urban-fascinator,"October 14, 2019",5,"Found this restaurant and tried it twice or better worth coming back since the quality, atmosphere and the menu left without trying made us come back. Food is nicely presented and a lot of varieties of fish and meat dishes make you order more or...More"
5597,Umami by Han Rotterdam,dresenMon,"September 23, 2019",5,lovely and interesting experience have had in this restaurant. The food is very well prepared with classic flavors. The red wine we have been suggested was amazing. I hope there will be more restaurants like thi sin Rotterdam.More
